±tuqaq	one that has lots of N; one that V-s habitually	examples: nuyaghtuqaq ‘hairy one; one with long hair’ (from nuyaq ‘hair’); ighlegtuqaq ‘person who is always stingy’ (from ighleg- ‘to be stingy’); saqfituqaq ‘person who is splay-footed’ (from saqfigh- ‘to point toes out’); akituqaq ‘expensive thing’ (from aki ‘price’); qagughtuqaq ‘one with a high forehead’ (from qaguq ‘forehead’); qiingutuqaq ‘bearded animal (reindeer)’ (from qiingu ‘reindeer beard’); mulutuqaq ‘slow thing or person’ (from mulu- ‘to tarry’); temketuqaq ‘hummocky ground’ (from temkae ‘hummock, tussock’); ameltuqaq ‘wide, broad or stout thing’ (from root amel- ‘wide’)	-туқақ	
+tutka-	to be V or have N to an indicated degree	used with descriptive verbs; umututkaaq ‘it is that thick’ (from umu- ‘to be thick’); usqaghtutkaaq ‘it is that high’ (from usqagh- ‘to be high’); angtutkaaq ‘it is that big’ (from root ange- as in angli- ‘to grow’, aange- ‘to be big’); tagtutkaaq ‘it is that long’ (irregularly from root take- as in taake- ‘to be long’); tagneghtutkaluni ‘(it)  being that dark’ (from tagneq ‘darkness’); uniistaaghtutkaaq ‘it is that soft’ (from uniistaaq ‘soft thing’)	-тутка-	
+tutkaligh-	to measure the approximate the V of (it)	postbase +tutkaligh-; examples: Saagtengan tagtalngi, tenpeyaghqaagpenaki sangwaa six-feet entaqun five-feet tawaten uyatutkalighaqaput. ‘We kept the harness line an approximate length five or six feet, so that it won’t run into them [the reindeer].’ (from root uya- ‘distance’) (SIVUQ. NANGAGH. 2:90)	-туткалиӷ-	
+tuumagh-	together with one's N(s)	used in the quantifier/qualifier construction; ighneghtuumaghmi ‘with his son’ (from ighneq ‘son’); unugtuumaan ‘(during) the night as well’ (from unuk ‘night’); aghneghtuumaan ‘day and night’ (from aghneq ‘day’); Quyngightuumaghmenguq anguyangluteng anagumalghiit qavaghnanighnaqngameng Aasameng. ‘Together with their reindeer, it is said, they fled from Aasa when they couldn’t get any sleep after getting enemies [who gave them no rest].’ (from quyngiq ‘reindeer’) (SIVUQ. NANGAGH. 3:2)	-тӯмаӷ-	
-tuute-	to V as a group; to V together	see ~+(q/t)uute-		
-u-	to be N; is N; for there to be N (weather condition); to be V-ing; to be V-habitually or as an occupation; while in the process of V-ing	see ~:(ng)u-		
@~:(u)n	device for V-ing; instrument for V-ing	non-productive; kingin ‘youngest child’ (from kingi- ‘to act babyishly (as of a child whose mother is expecting’); u is used with all bases except those ending in a full vowel: guutun ‘weapon’, guututnga or guututanga ‘his weapon’ (from guute- ‘to shoot’); meghun ‘dipper’ (from megh- ‘to drink’); yaavuquun ‘oar’ (from yaavuqugh- ‘to continue to row’); iviighun ‘whaling song’ (from iviigh- ‘to hold a certain whaling ceremony’); ighlleghun ‘harpoon head’ (from ighllegh- ‘to thrust’); iinqun ‘pet name for a child’ (from iinqe- ‘to coo a child using a pet name’); kagsagun ‘dog whip’ (from kagsagte- ‘to whip’); kasugun ‘club’ (from kasug- ‘to beat’); ilagaan ‘hymn, shaman’s song’ (from ilagagh- ‘to sing’ via *ilagaghun); ipegsaan ‘whetstone’ (from ipegsagh- ‘to whet’); (keviin ‘insulation (usually made of grass)’ (from kevigh- ‘to stuff, to insulate’ via *kevighun); neqnighsaan ‘spice, seasoning’ (from neqnighsagh- ‘to make tasty’); natiin ‘heavy sinew thread for sewing on soles’ (from natigh- ‘to provide with a sole’); naghpiin ‘lasso’ (from naghpigh- ‘to lasso’); note the following expressions of repeated occurence of an event: ighivgaatanga tamaghhaan ‘every evening’ (from ighivgaq ‘yesterday’); aghhutanga tamaghhaan ‘every day’ (from aghte- ‘to become day’); = -(u)tae, -(u)taq	-(у)н	
@~:(u)saq	something that has been V-ed	used with verbs of giving; tuyuusaq ‘something sent’ (from tuyugh- ‘to send’); tunusaq ‘a gift to give’ (from root tune- as in tuune- ‘to give’); akequsaq ‘something promised’ (from akeqe- ‘to promise’)	-(у)сяқ	
@~:(u)siq	device for V-ing; instrument for V-ing	tugusiq ‘device for taking or picking up things’ (from tugu- ‘to take’); neghusiq ‘eating utensil’ (from negh<e>- ‘to eat’); aatusiq ‘device to help one get dressed’ (from aate- ‘to get dressed’); igaasiq ‘writing device, pencil, pen’ (from igagh- ‘to write’); gaaghusiq ‘device for cooking, pot’ (from gaagh- ‘to cook’); aallgusiq ‘sweeping device, broom’ (from alleg- ‘to sweep’); navghaasiq ‘loan, something pawned or otherwise loaned out’ (from navghagh- ‘to borrow’)	-(у)сиқ	
@~:(u)ta	device for V-ing; instrument for V-ing; condition with respect to V-ing (whether, how, when, where, etc. one V-s or has V-ed); one’s being V as a a cause of something	non-productive except with the meaning  ‘condition with respect to V-ing’ (see further below); meghuta ‘dipper, cup’, meghutanga ‘his dipper’, meghutka ‘my dipper’ (from megh- ‘to drink’); tegguta ‘splint’ (from tegge- ‘to be hard’); ungipaghaata ‘traditional story’; Ungazighmiit ungipaghaatangit ‘the stories of the Chaplino people’ (from ungipaghagh- ‘to tell a story’); gguta ‘tooth’, ggutet ‘teeth’; ggutanga or guutnga ‘his tooth’ (from egge- ‘to crimp with teeth’); examples of usage ‘condition with respect to V-ing’ (note that this can involve a special use of the absolutive case): aaptaanga aghnam neghumatanga (or neghumatangameng) ‘he asked me whether the woman ate’, aaptaanga qavngaq aghnam neghumatanga (or neghumatangameng) ‘he asked me when the woman ate’, aaptaanga aghnamun neghumatanga (or neghumatangameng) iqalluk ‘he asked me whether the woman ate the fish’, aaptaanga neghumaten (or neghumategpeneng) ‘he asked me whether you ate’ (all from neghuma- ‘to have eaten’); Qugagsighaq akuutaq, neqekrangllaghyaghqaq Paapgem taawanginaq nallukegkanga sangutanga. ‘Papek didn’t know the sour mixture, the bread dough, what it was.’ (from sangu- ‘to be what?’) (IGHSANITALGHII AFSENGAQ :9); Examples of usage ‘one’s being V as a cause of something’: iknaqutmeggneng ‘since they were strong, from their being strong’ (from iknaqe- ‘to be strong’); Quyngiqlu taana naangkaayalghii, tuqughllakaayalghii Qiighqaq una ungagiighutem angtalnganeng. ‘And the reindeer came to an end, died off, on account of this island being depleted of its reindeer moss to a large extent.’ (from ungagiigh- ‘to be come to lack reindeer moss’) (SIVUQ. UNGIPAM. 20); Tawaten ayuqutmineng Atayaghhaq upenghaatanga tamaghhaan tespamavek aliganneghtuftuq elngaatall. ‘From his being that way Atayaghhaq every spring liked very much to go there.’ (from ayuqe- ‘to be a certain way’) (PANGEGH. 18); = -(u)n, -(u)taq	-(у)та	
@~:(u)taq	device for V-ing; instrument for V-ing	non-productive; angyaataq ‘food for use while hunting with a boat’ (lexicalized from angyagh- ‘to hunt by boat’); napaataq ‘pole and flag for signaling during a hunt’ (from napagh- ‘to erect’); qavraataq ‘ladle, stirring spoon’ (from qavragh- ‘to mix’); meghataq ‘soda pop, soft drink’ (from megh- ‘to drink’); ayagutaq ‘device for pushing a boat away from the ice or for pushing ice away from a boat’ (from ayag- ‘to push off’); = -(u)n, -(u)tae	-(у)тақ	
@~:(u)te-	to V for; to V together with; to V each other; half-transitive or detransitivizing postbase for certain bases	inghutaa ‘he picked berries for her’ (from inghu- ‘to pick berries’); repangutaa ‘he bought (or otherwise obtained) a hammer for him’ (from repange- ‘to acquire a hammer’); kuuvutaa ‘he spilled it along with others’ (from kuuve- ‘to spill’); aanutaa ‘he took it out with him’ (from aane- ‘to go out’); kaatutaa ‘he arrived with it, brought it with him’ (from kaate- ‘to arrive’); mayuutaa ‘he took it up’ (from mayugh- ‘to go up’); ukigutaa ‘he took it down’ (from ukig- ‘to go down’); ingaghtutaa ‘he lay down with him’ (from ingaghte- ‘to lie down’); kaagutaa ‘he hit with it’ (from kaaw- ‘to hit’); iitghutaa ‘he brought it in’ (from itegh- ‘to go in’); tughumaghatuk ‘they2 are wrestling with each other’ (from tughumagha- ‘to wrestle’); serves as the detransitivizing or "half-transitive" postbase for certain bases, in place of -i-1 (q.v.): naalkutuq ‘he found something’ (from naalke- ‘to find’); tugutuq ‘he took something’ (from tugu- ‘to take’); aqfatuq ‘he fetched something’ (from aqfa- ‘to fetch’); ipugutuq ‘he scooped up something’ (from ipug- ‘to scoop up’); kayusiituq ‘he helped out’ (from kayusigh- ‘to help’); note that with bases that ends in gte-, the te is dropped when this postbase is used: makregutuq ‘he peeled something’ (from makregte- ‘to peel’ (transitive)); maligutuq ‘he accompanied someone’ (from maligte- ‘to accompany’) (contrast the situation with bases that end in vowel te, for example kaate- above, or ghte-, for example ingaghte- above  – though the pattern is not entirely clear)	-(у)ты-	
@~:(u)tke-	to V over or on account of	qeneghtutkaa or qenghutkaa ‘he feels slighted over it’ (from qeneghte- ‘to feel slighted’); nenglaatkaa ‘he's laughing over it’ (from nenglagh- ‘to laugh’); qiyatkaa ‘he is crying on account of it’ (from qiya- ‘to cry’); alingutkaa ‘he’s worried about him’ (from alinge- ‘to be afraid’); amyuutkaa ‘he’s being cruel over it’ (from amyugh- ‘to be cruel’)	-(у)ткы-	
?ugh-	to V completely	probably non-productive; aavgughaa ‘he cut it up completely’ (from aveg- ‘to divide’); angaghqughaa ‘he transported all of it’ (from angaghqe- ‘to convey’); ikughaa ‘he cut it all up’ (from root ike- as in iike- ‘to remove a piece’); kumaghughtuq ‘it (the flame) has grown’ (from kumagh- ‘to be lit’)	-уӷ-	
:ughagh-	to V with thoroughness or force	probably non-productive; alingughaghtuq ‘he winced’ (from alinge- ‘to be afraid’); avuughaghaa ‘he divided it quickly’ (from avugh- ‘to sort’); sapughaghii ‘he repeatedly covered them (from root sape- as in saape- ‘to cover’)	-уӷаӷ-	
?ughqe-	to become N; to get N on (self or other)	at most marginally productive; ipapiighquq ‘it came to pass’ (from ipapik ‘truth, reality’); kanuughqaa ‘he accidently got blood on it’ (from kanuk ‘blood spot’); kumlaaghquq ‘it got frozen’ (from root kumla- ‘coldness’); iqaaghquq ‘he got dirty’ (from iqa ‘dirt’); puyuughquq ‘it got sooty’ (from puyuq ‘soot’)	-уҳқы-	
-ughte-	to become N; for there to start to be N (weather condition)	see ~:(ng)ughte-		
-uma-	to have V-ed or been V-ed; to be in a state of having V-ed or been V-ed; with participial mood: to evidently have V-ed or been V-ed	see @~:(i/u)ma-		
-umafte-	how much subject evidently has V-ed!	see @~:(i/u)mafte-		
-umagh-	while V-ing	see at @~:(i/u)magh-		
-uman	the time while V-ing; the course of V-ing	see @~:(i/u)man		
-umanginagh-	V-ing every time; V-ing the whole time	see @~:(i/u)manginagh-		
-umangite-	to not have V-ed	see @~:(i/u)mangite-		
+uute-	to make the N sound	used with words denoting sounds or things that make sounds; levekluguutuq ‘it is making a deep low sound’ (from levekluk ‘deep low sound’); kafsaguutuq ‘it is making a rustling sound’ (from kafsak ‘rustling sound’); miiguutaa ‘he is pounding on it’ (from miik ‘loud noise, like thunder’); mengqughuutuq ‘it made a popping sound (from mengquq ‘popping sound’); qenaaghquutuq ‘he made the rustling sound of walking on pebbles’ (from qenaaq ‘pebble, coarse sand’ and intervening postbase); eftughuutuq ‘there’s the sound of gunfire’ (from eftuq ‘sound of gunfire’); lengaaghuutuq ‘it rang’ (from lengaaq ‘bell’); levekleguutuq ‘it made a deep hollow sound’ (from levekluk ‘deep hollow sound’); also aanghutuq ‘it made sparks’ (from aneq ‘spark’)	-ӯты-	
-uute-	to V as a group; to V together	see ~+(q/t)uute-		
-vagaatagh-	to V repeatedly and hard	see +pagaatagh-/~sfvagaatagh-		
?vagh-	to go N-wards; to put N-wards; to go or put toward N	used with positional bases and certain demonstrative adverb bases; quulvaghtuq ‘it went up; he got promoted’, quulvaghaa ‘he put it up’ (from qulae ‘area above’); asivaghtuq ‘he went downward’ (from asi ‘area below’); sivuvaghtuq ‘it went forward’ (from sivu ‘front’); kelevaghtuq ‘he went back from shore or behind building’, kelevaghaa ‘he took it back or behind’ (lexicalized, from kelu ‘area back from shore, area behind something’); tunuvaghtuq ‘he went back’ (from tunu ‘back area’); ukavaghtuq ‘he came closer’, ukavaghaa ‘he brought it closer’ (from uka(ni) ‘near here’); uteghvaghtuq ‘he stepped or pulled back’ (from root utegh- as in uteghte- ‘to go back’); uyavaghtuq ‘he went far away’ (from root uya- as in uyatu- ‘to be far away’); awavaghtuq ‘it went further out, drifted away’ (from awa(ni) ‘in the general area over there’); kiwavaghtuq ‘he went far in (room, harbor, etc.)’ (from kiwa(ni) ‘in there’)	-ваӷ-	
?vak	thing like a big N	non-productive variant of -ghpak (q.v.); tungtuvak ‘moose’ (lexicalized from tungtu ‘caribou’, cf. tungtughpak or tungtughllak ‘big caribou’); quyngivak ‘moose’ (lexicalized from quyngiq ‘reindeer’); angyavak ‘big boat’ (from angyaq ‘boat’); sikuvak ‘large ice floe or field of ice’ (from siku ‘ice’); uughquvak ‘large spotted seal’ (from uughqu ‘spotted seal’); perhaps also nunavak ‘walrus on ice’ (perhaps lexicalized from nuna ‘land’)	-вак	
-valluq	one with big N; mostly N	see +palluq / ~fvalluq		
?vaq	expanse in the N direction; wind associated with N	non-productive, all forms lexicalized; asivaq ‘wind from east’ (from asi ‘area under’); akivaq ‘southwest, far south’ (from aki ‘area across’); uyavaq ‘distance’ (from root uya-, as in uyatu- ‘to be distant’); quungvaq ‘east or area further up’ (from qungae ‘the middle’); keluvaq ‘area far back’ (from kelu ‘area within’); ikevaq ‘south, south wind’ (from root ik- as in iikna ‘the one across; south’)); quutfaq ‘northeast’ (from qutae ‘land seen from sea’); ketfaq ‘sea expanse’ (from ketae ‘area toward sea’)	-вақ	
–vlaagh-	V a little	= -mlaagh-, -mraagh-, -mzaagh-, -mleghagh-, -mreghagh-, -mzeghagh-, -vleghagh-	-вля̄ӷ-	
–vlaaq	little bit of N or little thing like N	= -mlaaq, -mraaq, -mzaaq, -mleghaq, -mreghaq, -mzeghaq, -vleghaq	-вля̄қ	
–vleghagh-	V a little	Aglaghaqelghiinga qiyavleghaamaghma sumeghtaghaamaghma, panikniiqlunga ighsayaguteghllagtatnga. ‘I’d go home with tears in my eyes (crying a little) wondering why, if they considered me a daughter, they didn’t want me around any more.’ (from qiya- ‘to cry’) (SIVUQ. NANGAGH. 3:90); = -mlaagh-, -mraagh-, -mzaagh-, -mleghagh-, -mreghagh-, -mzeghagh-, -vlaagh-	-влыӷаӷ-	
–vleghaq	little bit of N or little thing like N	= -mlaaq, -mraaq, -mzaaq, -mleghagh-, -mreghaq, -mzeghaq, -vlaaq; naangquvleghaq ‘little scrap of ivory’ (from naangquq ‘piece of ivory (for carving)’)	-влыӷақ	
